Informe de palabras clave de búsqueda
1 de junio de 2026 - 20 de septiembre de 2026
Semana,Estado de las palabras clave,Palabra clave,Tipo de concordancia,Estado,Motivos del estado,Conversiones,Código de moneda,Coste/conv.,Coste,Impr.,Clics,CTR,CPC medio,Cuota impr. perd. de búsq. (ranking),Cuota impr. perdidas de parte sup. abs. de búsqueda (ranking),Tasa de conv.,Coste/todas las conversiones,Nivel de calidad,Duración media de la interacción por sesión (segundos) (GA4),Cuota de impr. de búsqueda
2026-06-29,En pausa,[productora audiovisual precios],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",5,0,"0,00%",0,"0,00%","0,00%","0,00%",0, --,0,"100,00%"
2026-07-06,En pausa,[productora audiovisual precios],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","3,74",5,1,"20,00%","3,74","25,00%","50,00%","0,00%",0, --,"29,00","75,00%"
2026-07-13,En pausa,[productora audiovisual precios],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","5,20",5,1,"20,00%","5,20","0,00%","0,00%","0,00%",0, --,"193,00","100,00%"
2026-07-20,En pausa,[productora audiovisual precios],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-27,En pausa,[productora audiovisual precios],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-03,En pausa,[productora audiovisual precios],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-10,En pausa,[productora audiovisual precios],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-17,En pausa,[productora audiovisual precios],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-24,En pausa,[productora audiovisual precios],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-31,En pausa,[productora audiovisual precios],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-07,En pausa,[productora audiovisual precios],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-14,En pausa,[productora audiovisual precios],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-01,En pausa,"""Creacion de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-08,En pausa,"""Creacion de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-15,En pausa,"""Creacion de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-22,En pausa,"""Creacion de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-29,En pausa,"""Creacion de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-06,En pausa,"""Creacion de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-13,En pausa,"""Creacion de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-20,En pausa,"""Creacion de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-27,En pausa,"""Creacion de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-03,En pausa,"""Creacion de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-10,En pausa,"""Creacion de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-17,En pausa,"""Creacion de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-24,En pausa,"""Creacion de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-31,En pausa,"""Creacion de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-07,En pausa,"""Creacion de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-14,En pausa,"""Creacion de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-01,En pausa,"""spot promocional""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","14,87",17,3,"17,65%","4,96","56,86%","72,55%","0,00%",0, --,"1,50","25,49%"
2026-06-08,En pausa,"""spot promocional""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",20,0,"0,00%",0,"56,67%","75,00%","0,00%",0, --,0,"21,67%"
2026-06-15,En pausa,"""spot promocional""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","18,98",26,5,"19,23%","3,80","45,00%","60,66%","0,00%",0, --,"6,75","31,67%"
2026-06-22,En pausa,"""spot promocional""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","21,21",19,2,"10,53%","10,61","59,26%","70,37%","0,00%",0, --,"0,00","27,78%"
2026-06-29,En pausa,"""spot promocional""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","15,97",25,4,"16,00%","3,99","68,33%","88,33%","0,00%",0, --,"18,50","30,00%"
2026-07-06,En pausa,"""spot promocional""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","5,59",9,2,"22,22%","2,79","74,36%","84,62%","0,00%",0, --,"96,50","20,51%"
2026-07-13,En pausa,"""spot promocional""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","27,00",23,4,"17,39%","6,75","20,41%","38,78%","0,00%",0, --,"4,00","40,82%"
2026-07-20,En pausa,"""spot promocional""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-27,En pausa,"""spot promocional""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-03,En pausa,"""spot promocional""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-10,En pausa,"""spot promocional""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-17,En pausa,"""spot promocional""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-24,En pausa,"""spot promocional""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-31,En pausa,"""spot promocional""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-07,En pausa,"""spot promocional""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-14,En pausa,"""spot promocional""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-01,En pausa,"""Agencia de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-08,En pausa,"""Agencia de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-15,En pausa,"""Agencia de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-22,En pausa,"""Agencia de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-29,En pausa,"""Agencia de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-06,En pausa,"""Agencia de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-13,En pausa,"""Agencia de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-20,En pausa,"""Agencia de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-27,En pausa,"""Agencia de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-03,En pausa,"""Agencia de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-10,En pausa,"""Agencia de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-17,En pausa,"""Agencia de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-24,En pausa,"""Agencia de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-31,En pausa,"""Agencia de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-07,En pausa,"""Agencia de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-14,En pausa,"""Agencia de contenido""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-01,En pausa,"""productoras de spots publicitarios""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-08,En pausa,"""productoras de spots publicitarios""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-15,En pausa,"""productoras de spots publicitarios""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-22,En pausa,"""productoras de spots publicitarios""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-29,En pausa,"""productoras de spots publicitarios""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0,> 90%,> 90%,"0,00%",0, --,0,< 10%
2026-07-06,En pausa,"""productoras de spots publicitarios""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-13,En pausa,"""productoras de spots publicitarios""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-20,En pausa,"""productoras de spots publicitarios""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-27,En pausa,"""productoras de spots publicitarios""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-03,En pausa,"""productoras de spots publicitarios""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-10,En pausa,"""productoras de spots publicitarios""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-17,En pausa,"""productoras de spots publicitarios""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-24,En pausa,"""productoras de spots publicitarios""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-31,En pausa,"""productoras de spots publicitarios""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-07,En pausa,"""productoras de spots publicitarios""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-14,En pausa,"""productoras de spots publicitarios""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-01,Habilitado,"""agencia de videos publicitarios""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","17,92",3,2,"66,67%","8,96","28,57%","42,86%","0,00%",0,5,"11,33","57,14%"
2026-06-08,Habilitado,"""agencia de videos publicitarios""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","55,94",4,2,"50,00%","27,97","0,00%","75,00%","0,00%",0,5,"56,33","100,00%"
2026-06-15,Habilitado,"""agencia de videos publicitarios""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","13,87",12,3,"25,00%","4,62","28,57%","64,29%","0,00%",0,5,"11,33","57,14%"
2026-06-22,Habilitado,"""agencia de videos publicitarios""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","0,00",5,0,"0,00%",0,"35,71%","50,00%","0,00%",0,5,0,"28,57%"
2026-06-29,Habilitado,"""agencia de videos publicitarios""",Concordancia de frase,Apto,,"1,00",PEN,"34,22","34,22",9,5,"55,56%","6,84","12,50%","62,50%","20,00%","34,22",5,"23,33","87,50%"
2026-07-06,Habilitado,"""agencia de videos publicitarios""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","16,76",4,2,"50,00%","8,38","44,44%","55,56%","0,00%",0,5,"28,00","33,33%"
2026-07-13,Habilitado,"""agencia de videos publicitarios""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","0,00",2,0,"0,00%",0,"0,00%","50,00%","0,00%",0,5,0,"50,00%"
2026-07-20,Habilitado,"""agencia de videos publicitarios""",Concordancia de frase,Apto,,"1,00",PEN,"12,27","12,27",3,1,"33,33%","12,27","33,33%","66,67%","100,00%","12,27",5,"46,00","50,00%"
2026-07-27,Habilitado,"""agencia de videos publicitarios""",Concordancia de frase,Apto,,"1,00",PEN,"14,88","14,88",6,2,"33,33%","7,44","0,00%","7,14%","50,00%","14,88",5,"63,00","42,86%"
2026-08-03,Habilitado,"""agencia de videos publicitarios""",Concordancia de frase,Apto,,"2,00",PEN,"1,79","3,58",10,1,"10,00%","3,58","7,14%","42,86%","200,00%","1,19",5,"146,00","64,29%"
2026-08-10,Habilitado,"""agencia de videos publicitarios""",Concordancia de frase,Apto,,"1,00",PEN,"3,88","3,88",9,1,"11,11%","3,88","10,00%","80,00%","100,00%","3,88",5,"18,00","80,00%"
2026-08-17,Habilitado,"""agencia de videos publicitarios""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","6,01",4,1,"25,00%","6,01","0,00%","0,00%","0,00%",0,5,"18,00","100,00%"
2026-08-24,Habilitado,"""agencia de videos publicitarios""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","0,00",11,0,"0,00%",0,"5,26%","36,84%","0,00%",0,5,0,"52,63%"
2026-08-31,Habilitado,"""agencia de videos publicitarios""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","0,00",3,0,"0,00%",0,"9,09%","18,18%","0,00%",0,5,0,"27,27%"
2026-09-07,Habilitado,"""agencia de videos publicitarios""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-09-14,Habilitado,"""agencia de videos publicitarios""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-06-01,En pausa,[creador de contenidos],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-08,En pausa,[creador de contenidos],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-15,En pausa,[creador de contenidos],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-22,En pausa,[creador de contenidos],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-29,En pausa,[creador de contenidos],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-06,En pausa,[creador de contenidos],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-13,En pausa,[creador de contenidos],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-20,En pausa,[creador de contenidos],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-27,En pausa,[creador de contenidos],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-03,En pausa,[creador de contenidos],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-10,En pausa,[creador de contenidos],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-17,En pausa,[creador de contenidos],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-24,En pausa,[creador de contenidos],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-31,En pausa,[creador de contenidos],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-07,En pausa,[creador de contenidos],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-14,En pausa,[creador de contenidos],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-01,Retirado,"""creacion de videos publicitarios""",Concordancia de frase,Retirado,retirado,"1,00",PEN,"22,76","22,76",61,8,"13,11%","2,84","31,58%","64,47%","12,50%","22,76", --,"23,14","53,95%"
2026-06-08,Retirado,"""creacion de videos publicitarios""",Concordancia de frase,Retirado,retirado,"0,00",PEN,"0,00","17,32",71,5,"7,04%","3,46","30,77%","60,87%","0,00%",0, --,"23,75","48,35%"
2026-06-15,Retirado,"""creacion de videos publicitarios""",Concordancia de frase,Retirado,retirado,"0,00",PEN,"0,00","34,75",59,8,"13,56%","4,34","31,11%","65,22%","0,00%",0, --,"5,38","47,78%"
2026-06-22,Retirado,"""creacion de videos publicitarios""",Concordancia de frase,Retirado,retirado,"0,00",PEN,"0,00","47,72",55,9,"16,36%","5,30","32,88%","67,12%","0,00%",0, --,"8,00","56,16%"
2026-06-29,Retirado,"""creacion de videos publicitarios""",Concordancia de frase,Retirado,retirado,"0,00",PEN,"0,00","43,07",37,5,"13,51%","8,61","59,46%","86,49%","0,00%",0, --,"4,83","40,54%"
2026-07-06,Retirado,"""creacion de videos publicitarios""",Concordancia de frase,Retirado,retirado,"0,00",PEN,"0,00","22,61",31,5,"16,13%","4,52","62,50%","81,25%","0,00%",0, --,"6,83","28,75%"
2026-07-13,Retirado,"""creacion de videos publicitarios""",Concordancia de frase,Retirado,retirado,"0,00",PEN,"0,00","22,23",51,5,"9,80%","4,45","14,93%","46,27%","0,00%",0, --,"11,20","61,19%"
2026-07-20,Retirado,"""creacion de videos publicitarios""",Concordancia de frase,Retirado,retirado,"1,00",PEN,"4,96","4,96",11,2,"18,18%","2,48","42,50%","65,00%","50,00%","4,96", --,"31,00","25,00%"
2026-07-27,Retirado,"""creacion de videos publicitarios""",Concordancia de frase,Retirado,retirado,"1,00",PEN,"15,83","15,83",25,4,"16,00%","3,96","0,00%","21,74%","25,00%","15,83", --,"1,75","54,35%"
2026-08-03,Retirado,"""creacion de videos publicitarios""",Concordancia de frase,Retirado,retirado,"1,00",PEN,"1,96","1,96",24,1,"4,17%","1,96","32,26%","58,06%","100,00%","1,96", --,"22,00","32,26%"
2026-08-10,Retirado,"""creacion de videos publicitarios""",Concordancia de frase,Retirado,retirado,"2,00",PEN,"4,34","8,67",31,4,"12,90%","2,17","44,93%","68,12%","50,00%","4,34", --,"13,00","36,23%"
2026-08-17,Retirado,"""creacion de videos publicitarios""",Concordancia de frase,Retirado,retirado,"0,00",PEN,"0,00","0,00",5,0,"0,00%",0,"20,00%",> 90%,"0,00%",0, --,0,"80,00%"
2026-08-24,Retirado,"""creacion de videos publicitarios""",Concordancia de frase,Retirado,retirado,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-31,Retirado,"""creacion de videos publicitarios""",Concordancia de frase,Retirado,retirado,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-07,Retirado,"""creacion de videos publicitarios""",Concordancia de frase,Retirado,retirado,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-14,Retirado,"""creacion de videos publicitarios""",Concordancia de frase,Retirado,retirado,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-01,En pausa,[productora audiovisual lima],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-08,En pausa,[productora audiovisual lima],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
